Time	Event Type	Plate ID	Insp. ID	Plate Type	Light Path	Setting	Project	Experiment	User Name	Group	Duration
2018/11/28 02:39:41	Plate Inspection (Scheduled)	8968	85833	96 Well NUNC Hanging 3 Drop	Visible	Cross Polarized	PhoQ Ca N389A K392A 4C	Wizard I&II	brukmensa	DeGrado	12.3 minutes
2018/11/28 02:39:08	Plate Move - Storage to Stage	8968		96 Well NUNC Hanging 3 Drop	Plate Movement		PhoQ Ca N389A K392A 4C	Wizard I&II	brukmensa	DeGrado	0 minute
2018/11/27 09:24:13	Plate Move - Imager to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/27 09:18:19	Plate Inspection (Scheduled)	9092	85756	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	5.6 minutes
2018/11/27 09:17:46	Plate Move - Imager to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/27 09:17:13	Plate Move - Storage to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/27 09:11:46	Plate Inspection (Scheduled)	9096	85754	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	5.8 minutes
2018/11/27 09:11:13	Plate Move - Imager to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/27 09:10:46	Plate Move - Storage to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/27 09:05:26	Plate Inspection (Scheduled)	9095	85752	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	5.6 minutes
2018/11/27 09:04:53	Plate Move - Imager to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/27 09:04:26	Plate Move - Storage to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/27 08:59:40	Plate Inspection (Scheduled)	9094	85750	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	5 minutes
2018/11/27 08:59:07	Plate Move - Imager to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/27 08:58:25	Plate Move - Storage to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/27 08:52:24	Plate Inspection (Scheduled)	9093	85749	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	6.5 minutes
2018/11/27 08:51:49	Plate Move - Storage to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 09:24:10	Plate Move - Imager to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 09:18:16	Plate Inspection (Scheduled)	9092	85654	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	5.6 minutes
2018/11/26 09:17:43	Plate Move - Imager to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 09:17:10	Plate Move - Storage to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 09:11:42	Plate Inspection (Scheduled)	9096	85653	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	5.8 minutes
2018/11/26 09:11:09	Plate Move - Imager to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 09:10:44	Plate Move - Storage to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 09:05:18	Plate Inspection (Scheduled)	9095	85652	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	5.7 minutes
2018/11/26 09:04:45	Plate Move - Imager to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 09:04:18	Plate Move - Storage to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 08:59:34	Plate Inspection (Scheduled)	9094	85649	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	5 minutes
2018/11/26 08:59:01	Plate Move - Imager to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 08:58:19	Plate Move - Storage to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/26 08:52:22	Plate Inspection (Scheduled)	9093	85647	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	6.5 minutes
2018/11/26 08:51:48	Plate Move - Storage to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 09:24:04	Plate Move - Imager to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 09:18:10	Plate Inspection (Scheduled)	9092	85537	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	5.6 minutes
2018/11/25 09:17:37	Plate Move - Imager to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 09:17:05	Plate Move - Storage to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 09:11:45	Plate Inspection (Scheduled)	9096	85536	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	5.7 minutes
2018/11/25 09:11:12	Plate Move - Imager to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 09:10:45	Plate Move - Storage to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 09:05:29	Plate Inspection (Scheduled)	9095	85535	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	5.5 minutes
2018/11/25 09:04:56	Plate Move - Imager to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 09:04:30	Plate Move - Storage to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 08:59:34	Plate Inspection (Scheduled)	9094	85534	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	5.2 minutes
2018/11/25 08:59:01	Plate Move - Imager to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 08:58:20	Plate Move - Storage to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 08:52:21	Plate Inspection (Scheduled)	9093	85533	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	6.5 minutes
2018/11/25 08:51:48	Plate Move - Storage to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/25 03:39:21	Plate Move - Imager to Stage	9028		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/25 03:30:49	Plate Inspection (Scheduled)	9028	85532	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	8.3 minutes
2018/11/25 03:30:16	Plate Move - Imager to Stage	9026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/25 03:29:33	Plate Move - Storage to Stage	9028		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/25 03:23:10	Plate Inspection (Scheduled)	9026	85531	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	6.9 minutes
2018/11/25 03:22:35	Plate Move - Storage to Stage	9026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/24 09:24:36	Plate Move - Imager to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 09:18:34	Plate Inspection (Scheduled)	9092	85487	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	5.8 minutes
2018/11/24 09:18:00	Plate Move - Imager to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 09:17:29	Plate Move - Storage to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 09:12:02	Plate Inspection (Scheduled)	9096	85486	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	5.8 minutes
2018/11/24 09:11:28	Plate Move - Imager to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 09:11:02	Plate Move - Storage to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 09:05:37	Plate Inspection (Scheduled)	9095	85485	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	5.7 minutes
2018/11/24 09:05:04	Plate Move - Imager to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 09:04:35	Plate Move - Storage to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 08:59:30	Plate Inspection (Scheduled)	9094	85484	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	5.4 minutes
2018/11/24 08:58:57	Plate Move - Imager to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 08:58:16	Plate Move - Storage to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 08:52:18	Plate Inspection (Scheduled)	9093	85483	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	6.5 minutes
2018/11/24 08:51:44	Plate Move - Storage to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/24 06:47:07	Plate Move - Imager to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/24 06:33:53	Plate Inspection (Scheduled)	8880	85482	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	12.9 minutes
2018/11/24 06:33:19	Plate Move - Imager to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/11/24 06:32:47	Plate Move - Storage to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/11/24 06:26:33	Plate Inspection (Scheduled)	8879	85481	96 Well Greiner Hanging, 1 Drop	Visible		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	6.6 minutes
2018/11/24 06:25:59	Plate Move - Imager to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/24 06:25:11	Plate Move - Storage to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/11/24 06:12:24	Plate Inspection (Scheduled)	8881	85480	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	13.4 minutes
2018/11/24 06:11:50	Plate Move - Imager to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/11/24 06:11:20	Plate Move - Storage to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/11/24 06:06:20	Plate Inspection (Scheduled)	8926	85479	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	5.3 minutes
2018/11/24 06:05:46	Plate Move - Imager to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/11/24 06:04:56	Plate Move - Storage to Stage	8926		96 Well Greiner Hanging, 1 Drop	Plate Movement		D9	PACT E11-4C-m7GDP-26-Oct-18	jpeters	Gross	0 minute
2018/11/24 05:50:31	Plate Inspection (Scheduled)	8885	85478	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	15.1 minutes
2018/11/24 05:49:57	Plate Move - Imager to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/11/24 05:49:21	Plate Move - Storage to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/11/24 05:36:50	Plate Inspection (Scheduled)	8884	85477	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	12.9 minutes
2018/11/24 05:36:16	Plate Move - Imager to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/11/24 05:35:38	Plate Move - Storage to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/11/24 05:23:24	Plate Inspection (Scheduled)	8883	85476	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	12.7 minutes
2018/11/24 05:22:50	Plate Move - Imager to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/11/24 05:22:21	Plate Move - Storage to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/11/24 05:11:31	Plate Inspection (Scheduled)	8882	85475	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	11.1 minutes
2018/11/24 05:10:57	Plate Move - Imager to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/24 05:10:32	Plate Move - Storage to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/11/24 05:05:31	Plate Inspection (Scheduled)	9023	85474	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	5.2 minutes
2018/11/24 05:04:57	Plate Move - Storage to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/24 05:01:13	Plate Move - Imager to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/24 04:51:02	Plate Inspection (Scheduled)	9022	85473	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	9.9 minutes
2018/11/24 04:50:29	Plate Move - Imager to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/24 04:50:00	Plate Move - Storage to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/24 04:45:33	Plate Inspection (Scheduled)	9021	85472	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	4.8 minutes
2018/11/24 04:44:59	Plate Move - Imager to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/24 04:44:20	Plate Move - Storage to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/24 04:39:17	Plate Inspection (Scheduled)	9020	85471	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	5.5 minutes
2018/11/24 04:38:43	Plate Move - Imager to Stage	9019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/24 04:38:10	Plate Move - Storage to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/24 04:33:11	Plate Inspection (Scheduled)	9019	85470	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	5.4 minutes
2018/11/24 04:32:38	Plate Move - Storage to Stage	9019		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/24 03:39:18	Plate Move - Imager to Stage	9028		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/24 03:30:51	Plate Inspection (Scheduled)	9028	85469	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	8.2 minutes
2018/11/24 03:30:18	Plate Move - Imager to Stage	9026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/24 03:29:34	Plate Move - Storage to Stage	9028		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-4-MemGold 2-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/24 03:23:12	Plate Inspection (Scheduled)	9026	85468	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	6.9 minutes
2018/11/24 03:22:37	Plate Move - Storage to Stage	9026		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p27-3-MemGold-17-Nov-18-4C-[3]P+0.133	fayal	Minor	0 minute
2018/11/23 09:24:57	Plate Move - Imager to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 09:18:35	Plate Inspection (Scheduled)	9092	85467	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	6.1 minutes
2018/11/23 09:18:01	Plate Move - Imager to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 09:17:31	Plate Move - Storage to Stage	9092		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-4-MPD Suite-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 09:12:04	Plate Inspection (Scheduled)	9096	85466	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	5.8 minutes
2018/11/23 09:11:31	Plate Move - Imager to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 09:11:05	Plate Move - Storage to Stage	9096		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-8-PEGs II-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 09:05:43	Plate Inspection (Scheduled)	9095	85465	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	5.6 minutes
2018/11/23 09:05:09	Plate Move - Imager to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 09:04:40	Plate Move - Storage to Stage	9095		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-7-PEGs I-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 08:59:39	Plate Inspection (Scheduled)	9094	85464	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	5.3 minutes
2018/11/23 08:59:06	Plate Move - Imager to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 08:58:23	Plate Move - Storage to Stage	9094		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-6-MemGold 2-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 08:52:22	Plate Inspection (Scheduled)	9093	85463	96 Well Greiner Hanging, 1 Drop	Visible		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	6.5 minutes
2018/11/23 08:51:49	Plate Move - Storage to Stage	9093		96 Well Greiner Hanging, 1 Drop	Plate Movement		Fayal	p28-5-MemGold-22-Nov-18-4C-[12]	fayal	Minor	0 minute
2018/11/23 05:06:23	Plate Move - Imager to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/23 05:00:59	Plate Inspection (Scheduled)	9023	85450	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	5.1 minutes
2018/11/23 05:00:25	Plate Move - Imager to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/23 04:59:53	Plate Move - Storage to Stage	9023		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_flask_120g_2.7mL_2to1	lolicato	Minor	0 minute
2018/11/23 04:50:51	Plate Inspection (Scheduled)	9022	85447	96 Well Greiner Hanging, 1 Drop	Visible		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	9.4 minutes
2018/11/23 04:50:17	Plate Move - Imager to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
2018/11/23 04:49:47	Plate Move - Storage to Stage	9022		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm3.4mL_1to2	lolicato	Minor	0 minute
2018/11/23 04:45:32	Plate Inspection (Scheduled)	9021	85445	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	4.6 minutes
2018/11/23 04:44:58	Plate Move - Imager to Stage	9020		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_2.7mL_1to2	lolicato	Minor	0 minute
2018/11/23 04:44:20	Plate Move - Storage to Stage	9021		96 Well Greiner Hanging, 1 Drop	Plate Movement		Lianne	I110D_ferm_3.4_2to1	lolicato	Minor	0 minute
